Sim_id,IMEI_no,Start_date,end_date
SIM019156,442236359463625,2020-02-19 18:41:16,
SIM019157,668308961951531,2022-02-19 03:28:54,
SIM019158,475291647268695,2020-01-10 09:58:29,
SIM019159,245242055113338,2019-01-30 16:29:12,2019-06-11 19:11:11
SIM019160,636034661377327,2024-01-26 18:47:54,2024-11-27 17:59:46
SIM019161,646910705849623,2021-04-21 15:42:21,
SIM019162,040800667099827,2021-10-18 06:41:38,2022-03-23 06:16:58
SIM019163,356677575172519,2023-10-09 19:53:36,2024-08-28 09:14:04
SIM019164,835386364897713,2022-02-28 12:23:58,2022-06-10 09:44:22
SIM019165,436327082243524,2024-02-11 04:01:23,
SIM019166,613999232210794,2019-02-18 11:14:14,2019-05-19 17:14:22
SIM019167,061808782852721,2019-04-04 03:49:05,2019-07-30 05:37:09
SIM019168,698674434387448,2024-02-16 09:21:17,2024-09-01 01:24:14
SIM019169,649815931057793,2023-06-15 20:36:00,
SIM019170,367318428572939,2022-11-19 19:13:08,
SIM019171,257800883873109,2022-06-02 14:45:36,
SIM019172,374500886872779,2021-09-14 05:17:38,2022-01-10 11:25:59
SIM019173,902496160701280,2018-08-24 03:29:22,
SIM019174,675009151293169,2019-01-29 04:23:09,
SIM019175,775493120342059,2023-01-08 18:14:35,2023-06-26 03:31:32
SIM019176,170549904504888,2024-05-19 10:58:19,2024-11-29 03:09:28
SIM019177,553649980604197,2024-07-27 20:25:11,
SIM019178,241281503034165,2022-01-04 05:12:41,
SIM019179,975212143745513,2018-09-07 09:47:52,2019-01-09 13:29:01
SIM019180,602110982582121,2024-09-28 14:42:25,
SIM019181,689938159745172,2023-10-18 10:33:40,2024-07-29 11:14:14
SIM019182,404418779043213,2018-11-15 05:20:42,
SIM019183,705129317136407,2021-08-06 10:36:12,
SIM019184,178119958686057,2022-04-09 15:28:08,
SIM019185,589757083124022,2023-05-02 21:41:05,2024-01-26 14:36:55
SIM019186,608293270121973,2022-10-23 09:00:12,2023-07-11 02:56:22
SIM019187,832469854477656,2018-07-28 11:50:24,2019-01-05 20:09:23
SIM019188,024827903566707,2022-05-03 20:06:50,
SIM019189,613868585701931,2022-03-16 02:10:43,2022-09-04 06:14:38
SIM019190,124128567713895,2024-12-10 00:00:08,
SIM019191,669806923567275,2021-10-01 10:32:13,
SIM019192,176969661274425,2021-10-19 19:43:38,
SIM019193,985508335100311,2023-09-23 01:15:13,2024-04-03 07:02:55
SIM019194,055552235873725,2020-07-03 05:55:42,2020-11-13 03:47:37
SIM019195,968475077491909,2020-03-16 04:32:28,
SIM019196,403361737716582,2020-03-25 21:46:06,2020-12-07 12:00:28
SIM019197,418718014218952,2020-01-05 02:47:29,2020-09-06 03:40:56
SIM019198,984139016582608,2020-06-30 20:04:53,2020-11-22 01:13:29
SIM019199,072360765242704,2018-10-08 18:23:02,2019-06-02 07:35:21
SIM019200,683604712386267,2023-03-28 06:18:29,
SIM019201,768940319509087,2020-03-26 03:56:13,2020-12-07 22:31:22
SIM019202,692426687181988,2022-02-24 07:25:32,
SIM019203,057272368488904,2024-02-22 23:23:23,
SIM019204,813922826243319,2022-01-31 15:43:44,
SIM019205,770481383207711,2021-03-26 04:57:42,
SIM019206,164688372019345,2019-02-18 05:04:23,2019-05-23 08:07:21
SIM019207,002247429536575,2018-12-19 12:08:52,
SIM019208,598479290749892,2020-10-24 09:00:45,2021-09-24 11:46:13
SIM019209,299396655203809,2018-07-31 03:44:22,
SIM019210,018343849257829,2020-07-17 02:43:13,
SIM019211,245525330953522,2018-09-12 11:36:56,
SIM019212,676284374854457,2023-11-26 18:35:18,2024-09-06 12:14:47
SIM019213,257728852464741,2021-07-10 08:23:34,2022-03-31 17:18:00
SIM019214,301756268851430,2020-07-24 21:51:49,
SIM019215,794997674324193,2023-04-24 15:57:12,
SIM019216,206392269088407,2020-04-23 07:53:11,2021-01-21 06:35:03
SIM019217,709910542733750,2020-07-26 02:30:14,
SIM019218,747255536575809,2020-09-01 03:02:52,2021-08-25 09:42:59
SIM019219,478623468994075,2020-08-22 10:52:20,
SIM019220,446605409569082,2023-09-23 14:39:25,
SIM019221,426996045644304,2022-08-02 19:59:54,2023-02-10 22:11:16
SIM019222,358498078680656,2020-12-31 20:28:27,2021-06-26 08:24:33
SIM019223,933454386058034,2021-06-07 08:07:26,2022-03-24 12:38:07
SIM019224,681957056390741,2023-06-23 07:26:57,
SIM019225,269598572431952,2019-07-19 06:20:05,2020-03-20 18:25:46
SIM019226,505545993919337,2022-07-10 13:17:47,
SIM019227,291631066124004,2024-07-04 08:53:34,2024-11-08 17:47:55
SIM019228,619899709912521,2024-08-23 10:36:36,
SIM019229,624158799016211,2020-05-10 01:43:35,2021-03-08 07:00:54
SIM019230,591994954600259,2020-08-29 22:18:55,
SIM019231,526125990488365,2021-06-23 15:56:18,2022-02-08 01:52:32
SIM019232,287078054637703,2019-08-13 11:08:50,2020-04-23 14:36:23
SIM019233,882856686266984,2018-04-19 02:51:53,2018-07-23 18:41:33
SIM019234,569817924346154,2018-08-03 19:47:31,
SIM019235,879623700030067,2022-06-25 16:08:21,2023-06-12 14:22:35
SIM019236,472480903263230,2018-05-27 12:06:11,2019-02-28 21:11:01
SIM019237,189659115418793,2021-02-03 06:46:30,
SIM019238,644212641296469,2020-08-02 14:19:40,2020-11-14 08:18:37
SIM019239,764595715354935,2024-11-02 01:50:18,
SIM019240,846530480960800,2023-03-06 17:41:39,
SIM019241,633881496473778,2018-06-27 14:23:01,
SIM019242,509170689677952,2020-11-23 10:44:24,
SIM019243,124256596775795,2021-12-16 21:23:28,
SIM019244,007486479868050,2021-03-28 15:50:00,
SIM019245,432105328971456,2024-08-13 15:54:47,
SIM019246,884762928756236,2020-05-24 05:19:36,2021-02-04 19:58:50
SIM019247,828174857118701,2021-07-17 23:11:56,2022-04-18 18:24:51
SIM019248,835332466392560,2021-11-18 03:03:26,
SIM019249,072587075823105,2019-07-23 14:52:43,2020-04-30 23:06:06
SIM019250,425561522659230,2021-04-06 06:15:40,2021-09-14 15:42:00
SIM019251,364083044685661,2024-01-21 05:07:49,2024-08-24 10:55:28
SIM019252,783737428440654,2021-07-12 14:36:11,2022-06-08 16:31:24
SIM019253,213444735147552,2019-02-20 11:40:21,2020-02-01 19:55:19
SIM019254,427544967564774,2019-11-19 05:08:30,
SIM019255,801404013903781,2024-01-31 08:15:08,
SIM019256,351169327202962,2018-12-17 07:55:46,2019-05-10 09:51:03
SIM019257,695898857418270,2018-10-03 01:16:37,
SIM019258,323128209229452,2021-06-30 11:20:21,2022-03-18 12:13:54
SIM019259,660370314402093,2020-07-16 20:38:52,2021-04-02 06:06:38
SIM019260,301199006913934,2020-03-21 00:03:59,
SIM019261,399360098589307,2019-02-14 03:34:07,
SIM019262,645799432177018,2018-02-04 14:05:37,2018-06-13 17:54:42
SIM019263,029099792609339,2024-02-29 08:19:18,
SIM019264,533706256905341,2018-06-20 14:17:34,2019-04-25 12:48:38
SIM019265,557040721534472,2020-01-03 10:16:41,2020-11-16 17:39:45
SIM019266,626992981868941,2018-12-31 21:55:19,
SIM019267,937307864947721,2018-11-05 03:23:42,
SIM019268,913562388687316,2024-11-28 16:40:45,
SIM019269,171913456061194,2024-02-23 02:26:27,2024-11-03 10:20:02
SIM019270,854763689089671,2024-03-15 23:51:43,
SIM019271,310347630333052,2023-11-19 08:41:30,
SIM019272,115893145366454,2019-06-18 10:10:47,2019-12-26 12:08:28
SIM019273,797748543025151,2020-03-26 01:24:55,
SIM019274,301565509346770,2020-05-22 03:00:42,
SIM019275,069990702698611,2024-01-25 20:48:37,2024-05-09 21:36:52
SIM019276,955112194111374,2021-10-21 00:02:37,
SIM019277,123062286877368,2021-10-26 17:44:46,
SIM019278,420389082303806,2024-12-30 00:45:11,
SIM019279,044624855839696,2022-12-29 12:59:36,
SIM019280,541285326612099,2020-12-07 21:03:35,2021-11-01 13:38:16
SIM019281,003055945475689,2024-03-06 17:45:07,
SIM019282,236641783670826,2024-12-12 04:10:42,
SIM019283,975958969884887,2018-04-20 13:14:29,2019-01-25 10:24:08
SIM019284,125408986954223,2023-08-26 02:08:03,2024-03-16 17:42:07
SIM019285,889840400384954,2018-11-24 17:26:10,2019-03-01 02:44:15
SIM019286,327540427747178,2019-08-03 02:55:00,2019-11-17 03:10:42
SIM019287,663600629222392,2020-04-05 06:02:30,2020-08-03 06:38:40
SIM019288,872478618647343,2021-06-05 04:44:26,2022-03-19 21:45:31
SIM019289,716024796712416,2023-10-28 18:34:29,
SIM019290,467172709226588,2021-10-13 20:24:24,2022-08-12 11:30:18
SIM019291,127240494493965,2023-01-28 07:38:58,
SIM019292,916331784546070,2020-02-06 17:52:04,
SIM019293,900188994059955,2021-06-25 17:30:55,
SIM019294,826664006864720,2022-07-03 17:28:37,
SIM019295,679629997598784,2023-11-24 01:41:07,
SIM019296,476185255813239,2021-03-12 19:18:25,
SIM019297,584065536265785,2021-08-21 16:26:42,2021-11-25 06:58:10
SIM019298,461016367977838,2023-12-11 21:41:05,
SIM019299,865271141227203,2023-11-08 06:29:22,
SIM019300,636781581195803,2024-02-08 17:12:41,
SIM019301,984520171058355,2020-07-31 19:02:38,
SIM019302,036703531784377,2024-06-03 19:35:23,
SIM019303,617657603212949,2024-08-02 23:16:28,
SIM019304,763619179056948,2022-03-12 20:38:41,
SIM019305,373647237431258,2020-12-15 21:14:47,2021-11-18 12:02:05
SIM019306,684580004752074,2024-12-22 04:18:37,
SIM019307,271537718261206,2019-01-02 14:45:54,2019-11-12 02:07:52
SIM019308,168501387052784,2019-06-29 22:19:38,
SIM019309,818538240578395,2023-03-24 17:40:43,
SIM019310,161137973527641,2020-06-03 21:29:49,
SIM019311,970856819407840,2021-08-16 14:58:43,2022-06-14 03:16:00
SIM019312,743268855178924,2023-10-08 10:21:40,2024-03-14 00:01:40
SIM019313,620827593513901,2023-07-21 19:43:39,2024-02-28 00:14:08
SIM019314,913271964398717,2023-09-01 06:20:41,2024-08-30 00:46:53
SIM019315,105259973735434,2018-06-14 01:01:13,2019-02-23 19:12:53
SIM019316,376361277085624,2019-09-03 10:18:29,2020-04-22 22:55:15
SIM019317,315442390276769,2022-07-03 08:36:00,2023-01-02 21:34:36
SIM019318,697438055714550,2018-07-16 13:57:25,
SIM019319,930189602145395,2018-11-28 03:26:19,
SIM019320,702870785339104,2024-09-03 16:58:54,
SIM019321,458584947884686,2018-08-18 06:18:31,
SIM019322,154847977856738,2020-02-16 03:53:26,
SIM019323,622623508785546,2021-10-23 05:01:49,
SIM019324,156491671670003,2018-05-13 17:36:53,
SIM019325,163402344446816,2024-11-04 21:31:09,
SIM019326,593680467427604,2021-07-02 05:54:46,2021-11-30 11:39:26
SIM019327,945744847906159,2021-04-05 07:00:10,2021-09-05 21:04:01
SIM019328,390963521486071,2020-12-11 09:05:24,
SIM019329,551421714935768,2024-03-06 16:57:23,
SIM019330,593961196344404,2020-07-09 11:56:44,2020-11-18 11:50:12
SIM019331,142094612247967,2021-08-31 21:53:45,2022-07-09 12:19:19
SIM019332,871333653158972,2021-07-31 19:26:28,2022-06-17 00:27:56
SIM019333,999400898801034,2023-10-19 13:59:57,2024-01-20 18:29:18
SIM019334,449079063063597,2022-12-23 04:11:47,
SIM019335,280304616138170,2020-09-13 09:58:52,2021-03-11 16:34:16
SIM019336,435956126651230,2024-11-15 22:36:20,
SIM019337,916442474028044,2020-07-16 08:15:15,
SIM019338,660520061615387,2019-09-06 14:33:57,2020-05-08 18:06:14
SIM019339,676166445225325,2022-01-22 05:32:59,
SIM019340,462779689688377,2024-06-20 01:47:50,
SIM019341,445906008022688,2024-10-04 11:41:50,
SIM019342,614924905371351,2021-06-07 16:25:31,
SIM019343,963602868951448,2024-09-24 17:03:50,
SIM019344,295959785659604,2020-01-22 00:19:56,
SIM019345,388116609460181,2020-02-21 22:56:57,
SIM019346,442909683882976,2020-05-16 09:44:08,2021-01-10 13:57:43
SIM019347,995182002957359,2019-04-09 01:39:28,2019-12-19 12:43:19
SIM019348,481106614030445,2020-01-12 07:49:35,
SIM019349,601330491028274,2018-04-16 18:48:12,
SIM019350,020967584494158,2018-12-13 10:07:34,
SIM019351,585571999416395,2019-02-25 00:51:33,2020-02-12 08:36:44
SIM019352,996048698377786,2021-09-17 05:26:10,2022-02-20 10:34:20
SIM019353,487167254594343,2024-10-13 20:12:05,
SIM019354,857641021394838,2021-03-16 09:10:57,2021-12-22 19:04:44
SIM019355,029060076559902,2019-09-25 17:00:44,
SIM019356,237152155543304,2023-01-17 05:59:02,2024-01-14 19:20:13
SIM019357,189063084151667,2021-02-18 07:06:04,2021-09-12 17:27:23
SIM019358,865846643112275,2024-04-27 10:59:54,
SIM019359,230767850354202,2024-07-25 21:13:35,
SIM019360,480187463882020,2023-12-04 14:14:06,2024-07-18 20:50:09
SIM019361,463300671957561,2023-01-27 23:20:18,2023-05-27 14:54:39
SIM019362,943217022375092,2022-09-04 12:41:46,2023-04-23 02:27:44
SIM019363,497498940104599,2018-08-19 04:38:22,
SIM019364,844336774791349,2021-03-03 07:00:56,
SIM019365,261239268267743,2020-07-29 07:58:51,2021-06-09 15:48:55
SIM019366,366686245137584,2021-04-29 07:23:34,2021-12-07 16:06:17
SIM019367,057177645956325,2024-04-16 01:16:29,
SIM019368,493836033920005,2024-03-23 20:50:29,
SIM019369,323444070386908,2018-04-12 05:26:37,
SIM019370,590176096276227,2022-06-17 02:37:03,2023-03-26 15:21:07
SIM019371,224972153630871,2022-05-26 19:27:32,
SIM019372,893669685908751,2021-12-23 18:35:14,2022-07-11 20:41:43
SIM019373,456502931807213,2021-10-07 05:10:08,
SIM019374,611037557320156,2023-04-03 21:38:04,2023-08-12 22:23:26
SIM019375,416037431394783,2024-09-04 03:37:11,
SIM019376,935507783405748,2020-12-22 16:28:42,2021-10-08 18:48:12
SIM019377,413267541120617,2021-07-01 09:49:37,
SIM019378,729575375694113,2020-08-12 08:15:04,
SIM019379,228009234281423,2019-08-16 00:46:11,
SIM019380,391225784799202,2018-05-27 18:48:15,2018-09-30 02:18:50
SIM019381,176654046097148,2020-04-09 17:27:33,
SIM019382,413987532589049,2023-01-27 10:54:39,
SIM019383,394469468124190,2019-12-04 09:05:31,
SIM019384,540699731801878,2019-08-08 08:02:19,2020-04-06 21:16:26
SIM019385,765228237050644,2019-08-25 01:11:20,
SIM019386,374362269493088,2018-05-11 21:17:03,
SIM019387,435701584112160,2021-01-06 14:19:43,
SIM019388,034610929120710,2023-07-14 13:27:38,
SIM019389,645106460521396,2021-09-15 21:17:37,
SIM019390,533427224763115,2018-08-17 02:31:16,2019-07-09 09:07:41
SIM019391,145594675201724,2021-11-30 18:51:39,
SIM019392,731239492875442,2021-05-02 08:34:20,2021-11-06 06:41:49
SIM019393,355737241690977,2023-03-08 21:10:12,2023-09-18 00:28:56
SIM019394,811614479369349,2024-09-26 22:07:02,
SIM019395,686777538788335,2022-03-01 07:05:47,
SIM019396,703274060895652,2020-10-28 08:24:33,2021-04-24 19:05:49
SIM019397,385992994297797,2020-08-12 04:53:29,2021-02-02 09:15:14
SIM019398,369669595638046,2020-05-17 03:56:39,2020-11-26 09:21:21
SIM019399,647583066151680,2019-10-22 20:22:49,
SIM019400,569011159838110,2019-11-25 20:11:58,
SIM019401,275171432839566,2023-04-08 08:11:50,2023-12-19 10:36:55
SIM019402,705603380666462,2021-05-15 18:17:23,2022-03-31 05:27:03
SIM019403,599080100900325,2019-08-12 01:13:22,2020-02-12 05:38:57
SIM019404,250349980285448,2020-10-21 14:43:02,
SIM019405,498880030809047,2018-11-13 20:57:10,
SIM019406,024587532191413,2022-03-24 09:10:47,2023-01-14 13:47:08
SIM019407,964676663793328,2022-06-20 02:22:18,2022-10-17 21:33:42
SIM019408,903263257485613,2021-11-10 10:58:22,
SIM019409,372641061490962,2020-07-29 02:55:48,
SIM019410,922002841404681,2024-01-25 09:17:25,
SIM019411,362596989047236,2019-09-13 21:20:23,
SIM019412,907384012983455,2020-07-17 06:57:09,2020-12-06 12:21:52
SIM019413,858113453776696,2021-02-13 19:47:45,2021-05-20 05:46:32
SIM019414,213633382562453,2022-05-16 04:14:44,
SIM019415,951643447004042,2024-07-02 03:33:33,2024-12-22 01:44:53
SIM019416,570391759631105,2022-02-02 00:39:08,2022-12-13 23:40:00
SIM019417,293441854931440,2020-10-08 02:23:27,2021-04-08 23:44:13
SIM019418,240930111530047,2022-08-01 00:52:24,
SIM019419,822480728318713,2020-01-18 15:27:35,
SIM019420,153552254582053,2024-01-19 10:45:29,
SIM019421,723292024183557,2022-12-31 01:23:02,2023-06-08 08:18:05
SIM019422,118994321314991,2018-12-08 13:47:33,
SIM019423,310763289848933,2019-12-20 02:18:02,2020-09-08 15:35:54
SIM019424,910079319315215,2020-04-12 15:12:11,2020-08-04 05:29:34
SIM019425,893659198447014,2020-04-06 10:16:25,
SIM019426,911729433426409,2018-03-04 02:17:58,2018-07-30 09:16:17
SIM019427,147549302680905,2022-09-25 16:33:34,
SIM019428,981992573860827,2018-03-04 11:05:07,
SIM019429,829218258445846,2024-09-23 21:44:11,
SIM019430,442473816355431,2024-05-13 10:28:13,
SIM019431,711543977638602,2019-10-04 15:07:41,2020-06-16 07:38:13
SIM019432,804972801533444,2020-04-21 03:02:13,2020-08-16 06:57:42
SIM019433,660063050826333,2024-10-30 13:49:00,
SIM019434,464939044443267,2021-05-13 07:14:15,
SIM019435,377768447102683,2018-12-02 08:57:17,
SIM019436,950582581370165,2021-11-23 22:40:17,
SIM019437,628783261163333,2022-12-11 17:02:07,
SIM019438,536693492965034,2023-02-04 04:48:23,
SIM019439,283516038524319,2019-11-24 06:24:03,
SIM019440,472857540351096,2024-09-15 14:54:25,
SIM019441,282311125644407,2018-11-22 13:25:10,2019-05-10 01:28:26
SIM019442,686678650563259,2021-10-14 08:17:40,
SIM019443,582296178514986,2020-06-11 16:31:54,
SIM019444,051333289641700,2020-09-10 02:12:11,2021-04-17 07:55:29
SIM019445,783327775198186,2024-07-28 17:13:52,
SIM019446,867940361039480,2021-03-29 19:08:27,
SIM019447,971232802149691,2018-07-03 22:37:07,
SIM019448,513844916469272,2019-12-25 03:26:21,2020-05-26 08:32:49
SIM019449,227118262285046,2022-11-04 06:11:49,2023-09-06 08:19:47
SIM019450,645537517129619,2022-02-04 16:00:29,2022-06-05 17:18:24
SIM019451,534085507231939,2021-11-10 07:19:06,
SIM019452,838251378581346,2018-09-24 23:38:23,
SIM019453,403726007874819,2018-05-24 15:54:20,
SIM019454,605168767352869,2018-12-09 04:54:19,
SIM019455,084301282430629,2019-03-03 03:07:05,2020-01-09 16:44:26
SIM019456,363992680219703,2023-10-15 12:30:57,2024-05-25 18:21:37
SIM019457,443678033562889,2023-12-05 20:49:23,2024-10-01 11:46:35
SIM019458,461023068828175,2023-02-26 10:06:46,2023-10-20 20:24:20
SIM019459,319286450980215,2019-02-01 12:02:45,
SIM019460,323036639068393,2018-07-16 04:04:12,2018-11-08 07:45:43
SIM019461,609838179046978,2023-04-14 16:04:44,2023-07-19 21:02:07
SIM019462,827965506043594,2019-07-27 07:04:21,
SIM019463,794310979984204,2024-06-10 12:01:08,2024-12-29 20:50:37
SIM019464,716175820811821,2020-03-22 14:56:51,2020-07-26 00:51:25
SIM019465,732394931808618,2019-08-05 05:37:59,
SIM019466,325150790753479,2019-11-08 00:27:44,2020-05-24 15:43:59
SIM019467,467585362414749,2024-08-05 14:25:10,
SIM019468,370540410359672,2018-10-22 09:50:19,2019-09-01 08:10:51
SIM019469,378327732839458,2022-09-29 04:10:46,
SIM019470,883377093491684,2018-09-01 12:37:55,2019-06-09 09:36:30
SIM019471,178695420215069,2021-01-28 19:16:44,2021-08-15 12:07:23
SIM019472,781574595093213,2022-11-22 05:58:01,
SIM019473,361295461531958,2021-11-04 13:48:28,2022-02-11 21:20:49
SIM019474,382806543420143,2020-05-11 01:23:00,
SIM019475,829706395517198,2021-01-04 09:31:45,
SIM019476,385607630400342,2023-09-06 23:39:57,
SIM019477,958580837135242,2018-10-10 01:20:48,
SIM019478,153547922975584,2023-05-31 11:02:26,
SIM019479,776441226529657,2020-04-16 16:50:31,
SIM019480,037421922542245,2024-07-27 05:19:50,2024-12-17 16:46:14
SIM019481,725918688057374,2018-04-14 12:19:56,2019-01-09 18:49:22
SIM019482,243839656273663,2021-12-14 10:21:34,2022-09-23 04:45:54
SIM019483,966016545946069,2023-08-20 06:42:26,2024-04-07 00:18:55
SIM019484,738871266089155,2020-06-01 05:10:06,
SIM019485,705471459321898,2020-03-28 00:04:08,
SIM019486,005186138938037,2018-08-16 22:48:59,2019-05-20 08:41:24
SIM019487,744308210879498,2020-12-25 08:13:45,
SIM019488,838507420579075,2024-12-25 05:29:34,
SIM019489,386376156599998,2022-07-04 23:33:45,
SIM019490,533393085852746,2020-11-14 07:41:14,
SIM019491,484500293918842,2023-02-08 03:54:04,2023-10-14 17:56:38
SIM019492,858406987311833,2019-09-02 15:43:10,2020-01-22 06:55:07
SIM019493,771574957848697,2023-09-11 08:18:31,2024-06-24 10:23:57
SIM019494,149345712010739,2024-01-24 00:16:25,
SIM019495,890401023285864,2019-06-13 07:08:13,2020-01-01 06:10:32
SIM019496,776225620637812,2023-05-24 21:08:29,2024-03-31 02:50:54
SIM019497,111563877550955,2021-07-06 18:27:58,2022-03-04 01:44:05
SIM019498,167897899034062,2023-03-04 15:07:37,2023-10-18 02:10:39
SIM019499,212210003622624,2021-05-18 06:33:14,
SIM019500,555938754915480,2019-05-02 13:15:40,
SIM019501,328217877413051,2019-09-05 08:07:21,2020-04-05 18:09:11
SIM019502,494958640888267,2021-05-06 17:54:55,
SIM019503,371517550951576,2021-12-30 00:52:03,
SIM019504,781590621672724,2023-04-19 18:43:07,
SIM019505,223121497067652,2019-08-16 11:30:14,
SIM019506,701157407443756,2018-03-29 12:50:50,2019-02-16 21:29:42
SIM019507,124735985548154,2022-11-24 07:17:12,2023-06-25 14:57:51
