IMEI_no,Device_brand,Device_type,Device_model,Device_status,Registration_date
746680115063602,Apple,smartphone,iPhone 13 Mini,active,2021-05-27 10:30:43
730992091597019,Samsung,smartphone,Galaxy Note 20,active,2020-10-23 04:15:46
066871072973697,Xiaomi,smartphone,Redmi Note 13,active,2020-03-30 01:51:02
316438758934202,Xiaomi,smartphone,Poco X5,active,2023-10-26 21:03:45
006621691285703,Vivo,smartphone,Vivo T1 Pro,inactive,2021-10-01 17:11:26
306087757162266,Apple,smartphone,iPhone SE 2022,active,2021-09-12 05:55:33
525408612535732,Apple,smartphone,iPhone XR,active,2021-04-10 13:20:52
095040228502084,Samsung,smartphone,Galaxy Note 20,active,2022-08-31 09:43:51
687862611523003,Vivo,smartphone,Vivo T1 Pro,active,2019-07-13 14:18:51
831124768873201,Xiaomi,smartphone,Redmi 12,active,2024-10-08 12:48:44
668612868930731,OnePlus,smartphone,OnePlus 9RT,active,2020-08-05 03:59:42
771001562907473,Samsung,smartphone,Galaxy A34,active,2023-11-23 06:39:35
132264684365752,Motorola,smartphone,Moto G84,active,2018-03-29 19:12:12
115543373340037,Xiaomi,smartphone,Poco F5,active,2018-10-04 15:09:42
217545575032871,Google,smartphone,Pixel Fold,active,2021-04-19 13:32:32
183376459800064,Samsung,smartphone,Galaxy A54,active,2018-02-28 04:29:02
769785205896469,OnePlus,smartphone,OnePlus 10T,active,2018-12-25 14:19:47
677349296764256,Oppo,smartphone,Oppo A58,active,2022-01-17 03:19:38
198831142878809,Realme,smartphone,Realme 9 Pro,active,2021-02-06 20:13:54
248604790635193,OnePlus,smartphone,OnePlus 9RT,blocked,2021-05-13 20:44:34
095391974230130,Oppo,smartphone,Oppo A77,active,2024-02-05 00:49:50
746949272894890,Xiaomi,smartphone,Poco M5,active,2021-06-24 05:58:44
743851693720319,Vivo,smartphone,Vivo T2,active,2020-06-06 14:00:47
807542872536017,Apple,smartphone,iPhone 14 Pro,active,2023-04-13 02:45:04
767240283665244,Samsung,smartphone,Galaxy A34,active,2022-07-29 04:44:57
480800761667506,Samsung,smartphone,Galaxy S21 FE,active,2022-03-16 05:40:20
541046469634625,Google,smartphone,Pixel 8 Pro,active,2022-01-08 18:43:38
372117587238708,Realme,smartphone,Realme Narzo 50,active,2019-03-17 10:57:13
795825214072393,Xiaomi,smartphone,Redmi Note 13,active,2024-08-01 18:45:36
658738523587783,Samsung,smartphone,Galaxy S23,active,2022-07-25 14:17:57
559798745289593,Apple,smartphone,iPhone XR,inactive,2020-12-06 17:25:35
505498659254806,Xiaomi,smartphone,Poco X5,active,2023-12-10 10:59:17
211751953143967,Apple,smartphone,iPhone 13 Mini,active,2022-10-09 23:39:34
483188476310508,Samsung,smartphone,Galaxy S21 FE,active,2019-09-23 17:21:32
840183190698380,Samsung,smartphone,Galaxy S22,active,2020-03-03 17:03:01
341492147280986,Apple,smartphone,iPhone 14,active,2021-09-15 23:39:56
176454948917608,Xiaomi,smartphone,Poco C55,active,2021-08-02 20:22:28
719661924516799,Samsung,smartphone,Galaxy M54,active,2023-07-18 03:04:11
860161345021916,Samsung,smartphone,Galaxy A54,active,2020-12-24 01:46:40
435921244779016,Xiaomi,smartphone,Poco F5,active,2018-10-15 23:30:13
270533087816836,Vivo,smartphone,Vivo Y56,inactive,2024-07-28 08:20:20
908596160153467,Xiaomi,smartphone,Mi 11X,active,2024-06-30 11:53:28
094653632005008,Samsung,smartphone,Galaxy A54,active,2019-07-21 09:15:38
349256799684636,Xiaomi,smartphone,Mi 11X,active,2020-01-14 07:12:18
317209818324476,Google,smartphone,Pixel 6 Pro,active,2024-11-28 15:43:23
818059698254296,Oppo,smartphone,Oppo A77,active,2018-08-23 12:13:09
368340220827416,Xiaomi,smartphone,Redmi Note 12,inactive,2020-07-22 00:09:00
787132044508909,Xiaomi,smartphone,Redmi Note 12,active,2018-09-25 07:28:02
465280535130308,Xiaomi,smartphone,Poco M5,active,2020-09-14 23:49:58
901558394073816,Samsung,smartphone,Galaxy S21 FE,active,2024-06-18 08:05:16
481369183478503,OnePlus,smartphone,OnePlus Open,active,2021-11-11 11:32:47
257734465641009,Motorola,smartphone,Moto Edge 40,active,2018-06-19 12:46:28
990781339785536,Realme,smartphone,Realme GT Neo 5,lost,2023-02-12 17:18:29
685990177268799,Realme,smartphone,Realme 11 Pro,active,2022-10-02 20:48:09
626369489958228,Samsung,smartphone,Galaxy M54,active,2023-05-19 03:35:26
675969558216498,Realme,smartphone,Realme C55,active,2018-01-12 06:16:14
429079826608779,OnePlus,smartphone,OnePlus Nord 2T,active,2019-07-19 15:19:22
297866097738910,Apple,smartphone,iPhone SE 2022,active,2018-07-02 18:33:02
510639627870479,Apple,smartphone,iPhone 13,active,2020-11-06 01:06:33
971146782649301,OnePlus,smartphone,OnePlus Nord 2T,inactive,2021-01-17 12:17:03
625808812660178,Realme,smartphone,Realme Narzo 60,inactive,2019-02-23 21:08:11
194035571135918,Vivo,smartphone,Vivo X90,active,2021-07-25 21:50:16
870317643778190,Apple,smartphone,iPhone 13 Mini,active,2019-10-03 07:22:36
232657602241427,Apple,smartphone,iPhone XR,active,2022-03-05 22:02:08
745579750963603,Apple,smartphone,iPhone 13 Mini,active,2023-10-28 11:27:42
356626241300882,Samsung,smartphone,Galaxy A34,inactive,2018-12-23 18:33:11
368527180012092,Apple,smartphone,iPhone SE 2022,active,2024-10-17 16:17:06
614619860883420,OnePlus,smartphone,OnePlus 11,active,2023-06-24 21:05:27
774063120139834,Samsung,smartphone,Galaxy A34,active,2018-12-22 06:25:47
340136304983004,Apple,smartphone,iPhone 15,inactive,2022-03-11 09:41:51
713617057718140,Xiaomi,smartphone,Redmi Note 12,active,2024-01-22 21:43:52
574323932189172,Vivo,smartphone,Vivo Y22,active,2021-12-19 20:39:38
331967269466062,Xiaomi,smartphone,Poco F5,inactive,2023-10-02 08:46:23
365529012059022,Samsung,smartphone,Galaxy F54,inactive,2022-09-30 11:11:47
274339837581087,Xiaomi,smartphone,Redmi 12,active,2021-03-19 19:58:36
978018480541711,OnePlus,smartphone,OnePlus Nord 2T,lost,2020-02-15 14:00:15
956428030892960,Vivo,smartphone,Vivo T2 Pro,inactive,2020-08-02 15:41:26
515614633927922,Apple,smartphone,iPhone 14 Pro,active,2019-02-10 10:21:17
662488130518543,Xiaomi,smartphone,Redmi 12,inactive,2024-01-15 06:24:07
924103363712561,Xiaomi,smartphone,Redmi Note 12,lost,2023-09-11 20:00:04
009352488405888,Apple,smartphone,iPhone 15 Pro,active,2018-10-03 14:03:47
289618698356950,Apple,smartphone,iPhone 14,blocked,2022-05-06 22:25:41
720105233055598,Xiaomi,smartphone,Poco C55,inactive,2023-04-06 07:54:50
565903648145618,Vivo,smartphone,Vivo V25 Pro,active,2019-02-07 18:41:52
834605442552034,Samsung,smartphone,Galaxy A54,active,2022-03-25 14:27:29
021371793848744,Samsung,smartphone,Galaxy S23,active,2022-08-25 18:56:42
797836664325921,Xiaomi,smartphone,Redmi 9,active,2023-02-13 04:15:44
787839851448844,OnePlus,smartphone,OnePlus Nord CE2 Lite,inactive,2021-08-07 21:21:48
374326400811374,Xiaomi,smartphone,Redmi Note 12,inactive,2020-10-12 16:34:52
076458609416487,Xiaomi,smartphone,Poco F5,active,2023-10-03 09:32:36
895737025033127,Vivo,smartphone,Vivo V25 Pro,active,2018-06-29 04:21:27
342893714859503,Apple,smartphone,iPhone 12,active,2023-12-05 19:24:18
104145759341853,Xiaomi,smartphone,Redmi 12,active,2022-06-30 12:03:24
408452367295050,Apple,smartphone,iPhone 13 Mini,active,2019-05-04 07:51:56
173564780205094,Apple,smartphone,iPhone 13 Mini,lost,2018-11-27 14:19:02
655467422247934,Xiaomi,smartphone,Poco X5,active,2021-06-26 11:00:20
324306258167188,Oppo,smartphone,Oppo F21 Pro,active,2019-09-04 02:59:21
605268352009492,Samsung,smartphone,Galaxy A34,blocked,2018-06-23 07:58:16
811556466483944,Oppo,smartphone,Oppo A77,active,2023-07-18 07:50:51
279368797400646,Samsung,smartphone,Galaxy A73,active,2022-05-02 19:27:26
837279180013601,Xiaomi,smartphone,Redmi Note 13,active,2024-05-11 03:19:45
012905589566303,Xiaomi,smartphone,Poco C55,active,2024-08-19 09:25:30
377941636068601,Samsung,smartphone,Galaxy S21 FE,active,2023-07-29 08:27:35
561954388350182,Apple,smartphone,iPhone 14,active,2021-10-01 12:10:04
180064827158081,Vivo,smartphone,Vivo Y56,active,2023-06-09 03:17:49
251742213031745,Xiaomi,smartphone,Mi 11X,active,2023-05-16 10:39:38
247758113710021,Xiaomi,smartphone,Poco C55,active,2024-03-03 11:25:05
798356642757058,Samsung,smartphone,Galaxy A14,active,2020-02-06 04:32:46
199091830791478,Xiaomi,smartphone,Redmi Note 12,active,2021-07-12 07:32:01
162130611537846,Samsung,smartphone,Galaxy A54,active,2024-01-18 21:33:36
810498125096118,Google,smartphone,Pixel 7a,active,2018-11-14 07:44:44
703652646735039,Apple,smartphone,iPhone 13,active,2018-12-21 03:41:56
362582157168765,Xiaomi,smartphone,Redmi 12,active,2022-06-20 02:09:43
565396720746300,OnePlus,smartphone,OnePlus 10 Pro,inactive,2024-10-12 13:50:21
849326869683009,Google,smartphone,Pixel 7a,active,2019-10-23 21:46:08
126229601437499,Xiaomi,smartphone,Poco X5,active,2018-12-20 18:52:39
091171209005317,Samsung,smartphone,Galaxy S23,active,2018-05-17 06:16:58
456251013413102,Vivo,smartphone,Vivo Y100,active,2022-05-26 06:36:01
758771369974261,Motorola,smartphone,Moto G84,active,2024-08-12 07:17:37
756881352860229,Samsung,smartphone,Galaxy F54,active,2018-10-12 02:03:59
280600830023620,Samsung,smartphone,Galaxy S21 FE,active,2023-06-08 21:42:53
066340692662922,OnePlus,smartphone,OnePlus 10T,active,2024-12-03 13:25:42
113736363809338,OnePlus,smartphone,OnePlus Nord CE 3,active,2023-07-24 20:14:51
850164519723808,Xiaomi,smartphone,Redmi Note 12,active,2018-12-11 14:58:47
437367758831688,Google,smartphone,Pixel 7a,active,2024-08-15 09:21:03
141037566363723,Samsung,smartphone,Galaxy F54,inactive,2022-06-15 16:53:45
970048766271792,OnePlus,smartphone,OnePlus Open,active,2022-10-10 04:22:17
045907616906445,Apple,smartphone,iPhone 15 Pro,lost,2022-10-28 21:44:59
999814847325083,Xiaomi,smartphone,Poco C55,inactive,2019-02-06 09:11:30
304396837200760,Vivo,smartphone,Vivo V27,active,2024-05-28 04:23:45
486000618404743,Samsung,smartphone,Galaxy F54,active,2023-01-13 07:54:24
765401227128367,Oppo,smartphone,Oppo A96,active,2024-04-27 14:38:27
776481639482336,Motorola,smartphone,Moto G52,active,2021-12-01 07:45:58
769956847373882,Motorola,smartphone,Moto G84,lost,2024-08-28 01:28:47
541559357719442,Oppo,smartphone,Oppo F23,inactive,2021-06-26 09:36:33
964354628509227,Samsung,smartphone,Galaxy S21 FE,active,2022-01-22 15:43:46
586876622196978,Apple,smartphone,iPhone 15 Pro,active,2022-12-12 16:25:12
319625528946211,Realme,smartphone,Realme GT 5,active,2019-10-22 10:49:09
167807214149582,Vivo,smartphone,Vivo X90,active,2019-11-29 04:12:45
262560289055074,Motorola,smartphone,Moto G84,active,2020-06-15 07:54:19
406225215459507,Xiaomi,smartphone,Poco C55,active,2018-07-07 15:01:11
838946276676312,Vivo,smartphone,Vivo Y56,active,2018-09-23 20:02:59
328263768592682,Xiaomi,smartphone,Poco M5,active,2019-04-20 09:14:47
020402933756322,Apple,smartphone,iPhone 14 Pro,active,2019-02-27 22:30:52
624305095179031,Samsung,smartphone,Galaxy A14,active,2022-03-09 07:56:32
540815875356639,OnePlus,smartphone,OnePlus 11,active,2024-01-31 02:25:09
863866860942431,Apple,smartphone,iPhone 14,active,2021-07-20 23:13:33
091535142107835,Xiaomi,smartphone,Redmi Note 13,active,2023-05-04 05:31:26
551631331802213,Vivo,smartphone,Vivo V27,active,2021-12-21 19:35:04
301863028937757,Apple,smartphone,iPhone 14 Pro,active,2021-08-25 09:57:07
740726708459847,Samsung,smartphone,Galaxy A73,active,2021-08-04 18:19:47
686890011720336,Samsung,smartphone,Galaxy S21 FE,active,2018-07-29 22:48:14
520996529149646,Samsung,smartphone,Galaxy S22,blocked,2024-02-10 11:23:34
763517963663907,Xiaomi,smartphone,Redmi Note 12,active,2019-12-09 19:38:47
725057800310100,Apple,smartphone,iPhone 12,blocked,2022-12-04 15:56:16
623557284366736,Xiaomi,smartphone,Redmi 9,active,2022-08-12 01:25:40
311010051447566,Samsung,smartphone,Galaxy M54,lost,2019-01-20 22:27:26
279985256243521,Samsung,smartphone,Galaxy A34,active,2018-07-04 10:20:59
760619024902671,Realme,smartphone,Realme 11 Pro,active,2018-02-19 11:25:38
145782783456169,Vivo,smartphone,Vivo X90,active,2019-06-15 22:16:04
252925439155066,Xiaomi,smartphone,Redmi 10,active,2023-10-22 22:22:51
403508191846632,Apple,smartphone,iPhone 14 Pro,active,2018-03-28 00:49:34
575980723524198,Apple,smartphone,iPhone 13,active,2020-10-11 07:16:50
649604813786625,Motorola,smartphone,Moto G84,active,2018-10-19 18:14:04
339986127956023,OnePlus,smartphone,OnePlus 10T,active,2023-03-25 14:03:14
265522433408580,Samsung,smartphone,Galaxy S21 FE,lost,2022-05-18 15:52:50
373852730927547,Samsung,smartphone,Galaxy Note 20,lost,2020-04-21 00:21:51
617592051759476,Xiaomi,smartphone,Poco F5,active,2022-05-17 16:36:16
101145478460922,OnePlus,smartphone,OnePlus Nord 3,active,2021-05-24 16:43:50
382279063127681,Xiaomi,smartphone,Mi 11X,active,2020-10-12 07:35:45
285496381190379,Samsung,smartphone,Galaxy A54,blocked,2021-02-04 16:22:58
918606725797634,Samsung,smartphone,Galaxy A54,active,2022-09-18 16:20:08
046359881559286,Google,smartphone,Pixel 5a,active,2024-10-23 19:17:47
655413897541640,Samsung,smartphone,Galaxy S22,active,2019-11-23 09:31:36
089188816923929,Samsung,smartphone,Galaxy A34,active,2023-01-14 09:12:03
630299277545368,OnePlus,smartphone,OnePlus 9RT,active,2024-04-01 19:10:52
530527409773570,Oppo,smartphone,Oppo F23,inactive,2023-09-16 09:50:49
106521959118350,Realme,smartphone,Realme 11 Pro,active,2022-09-10 06:05:07
436478954754826,OnePlus,smartphone,OnePlus 9RT,active,2024-03-31 03:21:50
258878578254261,Google,smartphone,Pixel 6 Pro,active,2018-07-30 16:16:06
040495124313801,Vivo,smartphone,Vivo T2,active,2021-03-12 22:21:45
049942428035563,Apple,smartphone,iPhone 12,active,2022-02-28 20:22:48
452367993576117,Google,smartphone,Pixel 7 Pro,active,2024-08-18 04:58:41
908424954864586,Samsung,smartphone,Galaxy S21 FE,inactive,2024-04-09 04:09:22
218957795575859,Realme,smartphone,Realme 9 Pro,active,2022-03-24 12:19:41
967847690778390,Xiaomi,smartphone,Poco C55,active,2023-05-16 19:44:59
634255995962871,Xiaomi,smartphone,Mi 11X,active,2018-04-12 11:12:20
385246764219668,Xiaomi,smartphone,Poco F5,active,2020-03-08 20:24:19
253612091290263,Motorola,smartphone,Moto Edge 30 Pro,active,2023-01-09 06:06:34
455403162919739,Samsung,smartphone,Galaxy A34,inactive,2019-09-09 00:00:42
207006922605018,Realme,smartphone,Realme C30,active,2020-12-07 10:45:03
702371962593756,Xiaomi,smartphone,Redmi 12,active,2023-02-12 20:26:46
548573328196068,Realme,smartphone,Realme GT Neo 5,lost,2019-05-09 20:46:57
073973921014332,Xiaomi,smartphone,Redmi 10,inactive,2020-10-04 04:02:14
286412087158521,Xiaomi,smartphone,Redmi 10,active,2023-07-27 06:32:59
493295004078607,Xiaomi,smartphone,Poco C55,active,2019-03-01 16:28:10
483861286655063,Samsung,smartphone,Galaxy A54,active,2024-12-06 09:31:56
440153231042709,Motorola,smartphone,Moto E13,active,2019-10-30 13:23:16
383968108719691,Google,smartphone,Pixel 4a,active,2024-02-24 02:39:56
301400903704958,OnePlus,smartphone,OnePlus Nord CE2 Lite,inactive,2021-11-14 20:22:13
302153531073261,Samsung,smartphone,Galaxy S21 FE,active,2023-11-30 01:07:13
305577344399061,Xiaomi,smartphone,Redmi 10,active,2023-12-12 16:57:47
100720121264654,Motorola,smartphone,Moto G73,active,2020-12-16 09:37:35
636528095172284,Apple,smartphone,iPhone SE 2022,active,2021-02-09 10:04:18
756906523340324,Samsung,smartphone,Galaxy S23,active,2022-04-06 04:24:33
719511822733302,Vivo,smartphone,Vivo T2,active,2018-09-16 16:39:10
701655689312852,Vivo,smartphone,Vivo Y100,active,2023-09-22 23:27:14
798262907243185,Samsung,smartphone,Galaxy A73,active,2023-03-25 19:16:16
042327322722110,Samsung,smartphone,Galaxy F54,blocked,2022-08-06 02:29:51
794247160633151,Xiaomi,smartphone,Redmi Note 13,active,2018-02-03 05:04:49
413951577576700,Xiaomi,smartphone,Poco M5,active,2019-06-04 19:01:42
000121874833657,Samsung,smartphone,Galaxy S22,active,2020-04-03 15:30:14
737045384342633,Vivo,smartphone,Vivo T2 Pro,active,2018-11-21 08:58:43
642842302307804,Xiaomi,smartphone,Redmi Note 12,active,2023-12-28 22:46:36
200869428829393,Xiaomi,smartphone,Poco X5,lost,2023-09-28 14:33:50
942186672371612,Motorola,smartphone,Moto E13,active,2024-02-12 09:23:12
384562825790440,Samsung,smartphone,Galaxy F54,blocked,2022-10-01 04:35:49
447004167108301,Apple,smartphone,iPhone 15,active,2019-01-03 15:11:55
853802567435755,Samsung,smartphone,Galaxy S22,active,2018-05-27 11:48:34
931025626110818,Xiaomi,smartphone,Redmi 10,inactive,2020-08-28 09:13:21
099544500210313,Samsung,smartphone,Galaxy A14,active,2022-08-26 18:11:50
945358416618364,Motorola,smartphone,Moto G84,active,2022-06-23 00:55:51
263447257976323,Xiaomi,smartphone,Redmi 10,active,2024-01-13 21:32:10
295583069299774,Samsung,smartphone,Galaxy A34,active,2021-12-28 22:59:54
870226880870854,Motorola,smartphone,Moto Edge 30 Pro,active,2021-01-03 07:54:21
961030424682344,Xiaomi,smartphone,Poco C55,inactive,2020-07-04 01:24:00
955765478937970,Xiaomi,smartphone,Redmi 12,blocked,2019-08-23 05:02:13
588751016657070,Samsung,smartphone,Galaxy S23,active,2023-10-21 21:05:02
573939155686586,Motorola,smartphone,Moto E13,active,2019-12-23 07:55:54
511746943605434,Samsung,smartphone,Galaxy S23,active,2018-04-18 18:58:12
076118160459196,Motorola,smartphone,Moto G42,active,2023-12-07 08:55:37
690850727339303,Motorola,smartphone,Moto E13,active,2018-12-09 12:18:49
077477211623262,Xiaomi,smartphone,Poco X5,active,2019-08-05 15:43:26
672840349585521,Oppo,smartphone,Oppo Reno 8,active,2022-12-11 14:39:06
640639938105622,Samsung,smartphone,Galaxy S23,active,2022-01-11 01:43:44
144424889002632,Realme,smartphone,Realme C33,active,2020-02-26 21:39:07
012111667451216,Xiaomi,smartphone,Poco C55,active,2024-07-30 04:33:45
929393256718417,Samsung,smartphone,Galaxy A54,active,2018-01-20 04:43:47
037904510848281,Vivo,smartphone,Vivo V29,active,2018-11-07 02:08:48
920738406843428,Oppo,smartphone,Oppo F23,active,2020-01-13 19:36:37
170120981163135,Xiaomi,smartphone,Poco M5,active,2024-11-14 12:52:29
540066544886431,Xiaomi,smartphone,Mi 11X,active,2018-11-07 13:17:09
623722010513336,Samsung,smartphone,Galaxy A14,active,2021-04-08 19:12:09
167070559708226,Xiaomi,smartphone,Redmi 9,active,2019-09-19 12:47:48
816624936039416,Samsung,smartphone,Galaxy A14,active,2018-11-05 04:50:38
221429622094717,Xiaomi,smartphone,Poco M5,active,2023-06-17 09:34:54
710413234748613,Oppo,smartphone,Oppo Find X6,active,2023-01-11 13:17:28
728276037514656,Samsung,smartphone,Galaxy A14,active,2019-02-15 02:00:51
822280908543257,Oppo,smartphone,Oppo F21 Pro,active,2022-09-12 17:17:02
245290184483393,Apple,smartphone,iPhone SE 2022,active,2020-06-06 20:04:56
498181220489760,Xiaomi,smartphone,Mi 11X,active,2024-07-22 19:02:59
271884800902064,Samsung,smartphone,Galaxy M54,active,2022-10-09 17:02:17
654494847642274,Motorola,smartphone,Moto G73,active,2023-12-27 16:34:53
278966118963571,Samsung,smartphone,Galaxy M54,active,2019-03-02 03:08:57
117682279152129,Samsung,smartphone,Galaxy S21 FE,active,2019-08-14 09:47:14
178073572022213,Xiaomi,smartphone,Poco X5,active,2019-06-09 09:20:30
416531674653785,Samsung,smartphone,Galaxy S22,active,2021-09-26 20:25:17
459261346542380,Motorola,smartphone,Moto G54,active,2020-01-03 15:24:09
696946358288472,Xiaomi,smartphone,Poco F5,inactive,2024-07-03 12:37:27
478030942114222,Motorola,smartphone,Moto E13,active,2019-11-16 23:58:50
632124795936719,OnePlus,smartphone,OnePlus Nord CE2 Lite,blocked,2021-10-11 05:48:56
765592613149558,Xiaomi,smartphone,Poco F5,active,2018-06-24 10:03:34
