Port_id,Sim_id,request_date,completion_date,new_operator,Reason
PORT003287,SIM001729,2024-12-29 01:31:41,,MTNL,Network quality issues
PORT003288,SIM016493,2024-12-28 13:02:20,2024-12-29 21:28:07,Airtel,Friend recommendation
PORT003289,SIM015951,2023-04-17 17:25:15,2023-04-21 11:41:05,Tata Docomo,Poor signal strength
PORT003290,SIM017265,2023-02-11 20:29:47,2023-02-13 15:56:17,MTNL,Poor signal strength
PORT003291,SIM056128,2019-12-23 10:53:56,2019-12-30 03:27:55,Airtel,Network quality issues
PORT003292,SIM040652,2022-10-30 17:57:40,2022-11-03 21:28:37,Idea,Poor signal strength
PORT003293,SIM052698,2024-03-31 03:08:29,,BSNL,Better data speed
PORT003294,SIM005284,2019-10-04 14:33:17,2019-10-10 01:34:05,Jio,Attractive offers from new operator
PORT003295,SIM026166,2023-03-03 09:09:30,2023-03-05 05:20:45,MTNL,Better data speed
PORT003296,SIM026159,2020-01-12 19:18:57,2020-01-19 00:42:34,Idea,Network quality issues
PORT003297,SIM030668,2020-11-14 04:01:55,2020-11-17 01:23:48,BSNL,Poor signal strength
PORT003298,SIM008766,2023-06-27 22:46:20,2023-06-30 17:47:42,Aircel,Better data speed
PORT003299,SIM004220,2024-12-26 21:49:54,,Reliance,Poor signal strength
PORT003300,SIM042725,2020-03-01 01:36:35,,Airtel,Friend recommendation
PORT003301,SIM061421,2020-10-16 09:07:24,2020-10-21 06:04:49,MTNL,Lower tariff plans
PORT003302,SIM038864,2020-03-10 04:23:40,2020-03-14 19:20:56,Reliance,Better network coverage
PORT003303,SIM062077,2023-07-13 00:37:12,2023-07-15 18:44:58,MTNL,Lower tariff plans
PORT003304,SIM005362,2019-10-07 01:08:36,2019-10-13 01:00:38,Idea,Poor signal strength
PORT003305,SIM064916,2024-01-26 09:47:54,2024-01-31 00:52:45,Airtel,Attractive offers from new operator
PORT003306,SIM029314,2022-09-23 18:23:29,2022-09-24 21:48:45,MTNL,Network quality issues
PORT003307,SIM049419,2019-06-29 14:53:53,2019-07-05 18:00:13,MTNL,Relocation to another city
PORT003308,SIM036177,2021-03-16 12:58:04,2021-03-18 08:38:37,Aircel,Better network coverage
PORT003309,SIM052722,2020-08-26 16:36:40,2020-08-28 21:03:01,Vi,Better customer service
PORT003310,SIM038035,2024-10-23 00:05:01,2024-10-27 22:38:41,Reliance,Better customer service
PORT003311,SIM030712,2024-08-07 10:24:54,2024-08-11 11:03:57,Idea,Relocation to another city
PORT003312,SIM051375,2024-05-02 13:13:23,,MTNL,Better customer service
PORT003313,SIM064143,2019-11-03 17:16:49,2019-11-08 07:15:47,Vi,Better network coverage
PORT003314,SIM034937,2019-09-21 03:24:45,2019-09-22 13:14:58,Idea,Relocation to another city
PORT003315,SIM068462,2019-12-06 04:46:07,2019-12-11 03:57:47,Vi,Better customer service
PORT003316,SIM030470,2024-10-09 22:41:18,2024-10-11 04:33:03,Airtel,Friend recommendation
PORT003317,SIM043553,2022-12-16 21:20:10,,Aircel,Network quality issues
PORT003318,SIM029873,2021-01-20 01:10:18,2021-01-26 03:52:28,Airtel,Poor signal strength
PORT003319,SIM012365,2024-12-29 18:56:15,,Idea,Relocation to another city
PORT003320,SIM015919,2024-06-26 04:19:05,2024-07-01 05:02:06,Jio,Friend recommendation
PORT003321,SIM019213,2022-06-19 01:25:29,2022-06-22 17:42:28,Reliance,Lower tariff plans
PORT003322,SIM060181,2024-12-23 15:46:50,2024-12-27 17:17:02,Airtel,Better customer service
PORT003323,SIM027273,2022-05-11 21:08:05,2022-05-15 23:02:35,Vi,Better network coverage
PORT003324,SIM047249,2023-11-10 11:02:41,2023-11-12 08:26:14,Airtel,Relocation to another city
PORT003325,SIM051277,2022-12-13 05:30:08,2022-12-18 14:00:40,BSNL,Relocation to another city
PORT003326,SIM037562,2019-02-13 18:51:12,2019-02-18 18:25:35,Aircel,Relocation to another city
PORT003327,SIM062911,2024-12-28 16:25:13,,Airtel,Attractive offers from new operator
PORT003328,SIM061752,2024-09-20 21:29:00,2024-09-25 18:04:35,Reliance,Network quality issues
PORT003329,SIM031722,2024-12-24 04:15:12,2024-12-26 02:34:17,Tata Docomo,Friend recommendation
PORT003330,SIM013303,2020-07-17 11:24:28,2020-07-20 23:55:48,Vi,Friend recommendation
PORT003331,SIM019884,2022-11-10 21:12:45,2022-11-13 03:23:18,Reliance,Better customer service
PORT003332,SIM057106,2022-01-29 04:33:05,2022-01-31 12:34:06,MTNL,Network quality issues
PORT003333,SIM064034,2021-11-09 16:41:49,2021-11-15 11:33:44,MTNL,Friend recommendation
PORT003334,SIM007083,2019-02-12 21:48:07,2019-02-14 10:33:22,Aircel,Better network coverage
PORT003335,SIM033177,2023-05-14 01:12:33,2023-05-20 11:39:23,Reliance,Lower tariff plans
PORT003336,SIM053189,2024-02-06 18:23:48,2024-02-07 19:11:12,Vi,Better data speed
PORT003337,SIM023602,2021-12-04 20:56:52,2021-12-10 11:40:21,Aircel,Network quality issues
PORT003338,SIM023697,2024-01-11 11:53:47,2024-01-15 06:48:49,Airtel,Lower tariff plans
PORT003339,SIM057367,2021-03-02 07:16:40,2021-03-05 06:20:32,Airtel,Lower tariff plans
PORT003340,SIM031781,2018-12-30 00:17:12,,BSNL,Better customer service
PORT003341,SIM002823,2022-08-21 16:43:13,2022-08-23 07:37:33,Reliance,Attractive offers from new operator
PORT003342,SIM058413,2021-11-21 09:13:27,,Tata Docomo,Better data speed
PORT003343,SIM022555,2023-03-26 23:22:42,2023-03-30 21:35:35,Idea,Network quality issues
PORT003344,SIM041984,2024-12-23 22:48:25,,Tata Docomo,Better customer service
PORT003345,SIM021027,2019-01-31 09:33:34,2019-02-04 19:00:38,BSNL,Poor signal strength
PORT003346,SIM048089,2022-06-06 16:06:52,2022-06-13 11:33:43,Idea,Attractive offers from new operator
PORT003347,SIM052269,2022-08-28 07:10:36,2022-09-01 15:29:29,MTNL,Better customer service
PORT003348,SIM057676,2024-09-09 22:39:08,,BSNL,Lower tariff plans
PORT003349,SIM056712,2019-12-24 08:16:34,2019-12-26 22:50:32,Airtel,Attractive offers from new operator
PORT003350,SIM008268,2023-01-07 05:58:52,2023-01-10 11:11:26,Idea,Better network coverage
PORT003351,SIM061129,2024-12-24 01:49:06,2024-12-26 09:09:46,Jio,Relocation to another city
PORT003352,SIM019221,2023-03-03 14:27:08,2023-03-08 11:30:29,BSNL,Better customer service
PORT003353,SIM028161,2019-07-22 10:54:56,2019-07-29 05:09:44,Idea,Friend recommendation
PORT003354,SIM017275,2022-07-16 20:38:16,2022-07-22 00:52:06,Aircel,Friend recommendation
PORT003355,SIM040186,2020-05-11 20:10:10,2020-05-12 23:25:00,MTNL,Relocation to another city
PORT003356,SIM011888,2022-04-24 02:29:48,2022-04-25 09:14:05,Tata Docomo,Poor signal strength
PORT003357,SIM058346,2019-07-27 10:57:21,2019-07-31 23:05:26,Idea,Better network coverage
PORT003358,SIM007981,2024-12-28 16:09:24,,Reliance,Attractive offers from new operator
PORT003359,SIM001282,2021-07-21 13:51:08,2021-07-26 17:56:01,Idea,Lower tariff plans
PORT003360,SIM041688,2023-01-08 18:10:59,2023-01-14 04:53:09,Airtel,Friend recommendation
PORT003361,SIM040299,2020-01-17 20:31:42,2020-01-20 19:03:13,Tata Docomo,Friend recommendation
PORT003362,SIM046089,2023-01-23 10:15:50,2023-01-26 14:36:46,Vi,Better customer service
PORT003363,SIM010396,2023-01-14 06:47:12,2023-01-20 00:49:36,Aircel,Friend recommendation
PORT003364,SIM010636,2019-03-06 23:35:39,,Airtel,Better customer service
PORT003365,SIM022206,2024-01-25 00:42:42,2024-01-28 00:02:20,Jio,Attractive offers from new operator
PORT003366,SIM059228,2020-01-18 23:43:38,2020-01-23 20:33:31,MTNL,Better network coverage
PORT003367,SIM043046,2021-02-10 22:52:43,2021-02-15 05:46:49,Tata Docomo,Network quality issues
PORT003368,SIM055911,2024-12-29 06:38:08,2024-12-30 13:14:13,Aircel,Friend recommendation
PORT003369,SIM069194,2021-04-08 09:08:39,2021-04-10 18:12:24,Reliance,Better network coverage
PORT003370,SIM010930,2024-07-27 01:34:48,2024-07-31 23:07:25,Airtel,Lower tariff plans
PORT003371,SIM008367,2019-10-30 07:26:29,2019-11-05 19:37:40,Airtel,Attractive offers from new operator
PORT003372,SIM026935,2021-07-17 14:35:38,2021-07-21 09:58:38,Reliance,Friend recommendation
PORT003373,SIM044501,2021-03-10 03:26:22,2021-03-15 21:22:10,MTNL,Attractive offers from new operator
PORT003374,SIM022755,2023-10-25 13:56:19,2023-10-28 23:04:42,Jio,Network quality issues
PORT003375,SIM049172,2022-08-10 06:58:06,2022-08-14 18:14:09,BSNL,Better network coverage
PORT003376,SIM046083,2020-06-20 16:56:53,2020-06-22 02:48:10,Aircel,Better network coverage
PORT003377,SIM000466,2019-06-05 03:50:33,2019-06-10 10:41:27,Tata Docomo,Friend recommendation
PORT003378,SIM013299,2023-04-24 02:13:24,2023-04-25 09:57:55,Jio,Better customer service
PORT003379,SIM067612,2023-01-23 04:34:33,2023-01-28 16:25:35,BSNL,Network quality issues
PORT003380,SIM049756,2024-11-14 12:11:42,2024-11-17 11:50:03,Tata Docomo,Better data speed
PORT003381,SIM031956,2024-05-13 23:57:48,,Idea,Better network coverage
PORT003382,SIM025413,2021-05-21 14:18:32,2021-05-23 14:53:19,Reliance,Poor signal strength
PORT003383,SIM060606,2021-02-13 05:29:09,2021-02-16 20:18:16,Tata Docomo,Better network coverage
PORT003384,SIM009267,2020-01-26 01:42:21,2020-01-30 03:59:40,Vi,Attractive offers from new operator
PORT003385,SIM016050,2021-11-22 11:35:39,2021-11-24 18:10:07,Vi,Lower tariff plans
PORT003386,SIM041814,2021-02-03 03:41:16,2021-02-09 11:02:54,Jio,Better network coverage
PORT003387,SIM012543,2024-06-28 04:49:40,2024-06-29 12:34:35,BSNL,Poor signal strength
PORT003388,SIM061635,2024-04-22 16:51:34,,MTNL,Network quality issues
PORT003389,SIM013271,2021-11-01 12:43:34,2021-11-02 15:08:35,Tata Docomo,Better customer service
PORT003390,SIM029120,2023-06-05 00:17:02,2023-06-06 12:49:55,BSNL,Poor signal strength
PORT003391,SIM064153,2021-10-15 07:24:33,,BSNL,Friend recommendation
PORT003392,SIM059494,2021-02-13 04:36:09,2021-02-15 00:04:16,BSNL,Better data speed
PORT003393,SIM037603,2021-01-13 03:25:33,2021-01-15 17:08:57,Tata Docomo,Better customer service
PORT003394,SIM002224,2020-10-15 17:16:57,2020-10-17 18:59:21,MTNL,Network quality issues
PORT003395,SIM038153,2021-08-20 21:31:38,2021-08-27 03:52:51,Reliance,Better customer service
PORT003396,SIM061586,2022-03-06 02:49:45,2022-03-11 16:20:09,Jio,Lower tariff plans
PORT003397,SIM017218,2022-12-21 01:59:59,2022-12-23 19:58:15,BSNL,Better customer service
PORT003398,SIM042479,2024-12-08 14:13:19,,MTNL,Friend recommendation
PORT003399,SIM003308,2018-11-22 04:30:53,2018-11-27 13:07:57,Jio,Better data speed
PORT003400,SIM055773,2024-04-04 07:33:24,2024-04-07 02:09:24,Tata Docomo,Attractive offers from new operator
PORT003401,SIM019455,2019-12-25 02:28:03,2019-12-31 21:12:00,Aircel,Relocation to another city
PORT003402,SIM045381,2019-09-10 00:25:11,2019-09-11 08:18:13,Jio,Better data speed
PORT003403,SIM067226,2021-08-29 15:25:20,2021-09-01 08:39:51,Tata Docomo,Attractive offers from new operator
PORT003404,SIM031620,2022-10-08 00:54:17,2022-10-12 18:34:09,Vi,Poor signal strength
PORT003405,SIM067593,2022-11-15 19:40:01,2022-11-19 11:41:56,Vi,Relocation to another city
PORT003406,SIM021586,2024-12-25 12:25:05,,Vi,Lower tariff plans
PORT003407,SIM012427,2019-02-02 07:05:44,2019-02-06 15:58:23,Airtel,Attractive offers from new operator
PORT003408,SIM058072,2024-12-25 11:13:34,2024-12-30 22:48:17,Tata Docomo,Better customer service
PORT003409,SIM018967,2020-04-11 19:25:56,2020-04-14 21:03:56,Reliance,Attractive offers from new operator
PORT003410,SIM015326,2021-06-25 17:02:20,2021-06-28 18:40:07,BSNL,Better customer service
PORT003411,SIM007369,2022-10-16 19:05:59,2022-10-19 01:48:22,Airtel,Relocation to another city
PORT003412,SIM045903,2019-09-21 23:34:00,2019-09-27 07:13:09,MTNL,Better network coverage
PORT003413,SIM004290,2024-03-13 07:03:56,2024-03-15 07:51:14,Airtel,Attractive offers from new operator
PORT003414,SIM056169,2020-07-02 17:00:45,2020-07-06 00:37:38,MTNL,Better customer service
PORT003415,SIM066303,2019-03-18 21:42:36,2019-03-22 17:36:25,MTNL,Attractive offers from new operator
PORT003416,SIM016275,2024-03-08 19:49:28,2024-03-14 13:52:00,Tata Docomo,Poor signal strength
PORT003417,SIM031406,2020-12-09 22:05:30,2020-12-12 05:09:51,Airtel,Network quality issues
PORT003418,SIM060235,2024-12-23 09:31:35,2024-12-26 10:23:16,MTNL,Network quality issues
PORT003419,SIM018980,2021-10-23 06:49:08,2021-10-28 09:22:59,Tata Docomo,Attractive offers from new operator
PORT003420,SIM054621,2022-04-16 13:08:20,2022-04-21 19:22:50,Airtel,Better data speed
PORT003421,SIM020577,2023-09-25 11:55:23,2023-09-29 15:09:49,Tata Docomo,Lower tariff plans
PORT003422,SIM040495,2020-12-16 14:14:14,2020-12-21 23:33:28,Aircel,Poor signal strength
PORT003423,SIM021148,2020-03-30 10:30:22,2020-03-31 13:08:26,Aircel,Better network coverage
PORT003424,SIM036442,2024-10-08 22:29:20,2024-10-13 01:54:56,Airtel,Lower tariff plans
PORT003425,SIM069465,2020-07-20 09:49:19,2020-07-22 17:18:14,Airtel,Friend recommendation
PORT003426,SIM007825,2024-08-31 15:04:42,2024-09-03 23:48:27,MTNL,Attractive offers from new operator
PORT003427,SIM067980,2020-06-06 14:56:50,2020-06-08 04:34:36,Jio,Better customer service
PORT003428,SIM031311,2018-07-18 07:21:39,,Vi,Lower tariff plans
PORT003429,SIM001989,2019-05-20 07:01:04,2019-05-26 06:32:51,Idea,Lower tariff plans
PORT003430,SIM039847,2019-05-20 23:42:48,,Idea,Poor signal strength
PORT003431,SIM062925,2020-04-08 20:28:02,2020-04-15 08:11:04,Jio,Better data speed
PORT003432,SIM021056,2020-08-16 03:58:49,2020-08-18 14:54:46,BSNL,Better customer service
PORT003433,SIM067347,2021-03-08 09:43:03,2021-03-12 02:56:19,MTNL,Better network coverage
PORT003434,SIM055453,2023-02-11 07:30:57,2023-02-14 07:30:52,Idea,Better customer service
PORT003435,SIM033490,2020-03-24 10:24:13,2020-03-27 14:42:56,Airtel,Friend recommendation
PORT003436,SIM019560,2021-07-18 17:28:33,2021-07-22 14:43:17,BSNL,Lower tariff plans
PORT003437,SIM027694,2024-05-06 18:43:24,2024-05-13 12:44:08,Idea,Poor signal strength
PORT003438,SIM002724,2022-06-18 04:54:54,2022-06-20 06:57:31,Aircel,Relocation to another city
PORT003439,SIM068161,2022-09-08 19:32:39,2022-09-15 14:21:50,Jio,Better network coverage
PORT003440,SIM031213,2020-06-19 05:32:19,2020-06-23 09:38:57,Idea,Better data speed
PORT003441,SIM042195,2022-10-02 19:55:26,,Vi,Attractive offers from new operator
PORT003442,SIM008403,2019-01-07 21:43:53,2019-01-13 02:27:09,Aircel,Poor signal strength
PORT003443,SIM063118,2020-01-12 09:44:13,,Vi,Better customer service
PORT003444,SIM068873,2023-04-28 08:45:28,2023-05-01 03:46:26,Airtel,Better network coverage
PORT003445,SIM023179,2022-02-03 01:01:08,,Vi,Network quality issues
PORT003446,SIM069314,2023-03-10 06:16:56,2023-03-12 10:49:38,BSNL,Friend recommendation
PORT003447,SIM045542,2021-01-09 14:11:46,2021-01-15 20:59:29,Reliance,Poor signal strength
PORT003448,SIM066718,2024-12-19 15:53:03,2024-12-26 01:51:00,Idea,Better network coverage
PORT003449,SIM022213,2024-04-05 09:25:47,2024-04-07 16:10:13,Jio,Lower tariff plans
PORT003450,SIM031115,2024-11-23 11:18:45,2024-11-25 21:35:29,MTNL,Lower tariff plans
PORT003451,SIM011446,2021-02-04 08:06:02,2021-02-09 07:55:44,Jio,Relocation to another city
PORT003452,SIM002857,2024-09-05 20:20:37,2024-09-07 15:09:50,Tata Docomo,Relocation to another city
PORT003453,SIM061727,2024-12-26 00:30:55,2024-12-28 22:54:18,Tata Docomo,Attractive offers from new operator
PORT003454,SIM020636,2024-11-30 06:23:52,,Airtel,Network quality issues
PORT003455,SIM041466,2020-11-04 15:48:31,2020-11-08 16:47:36,Idea,Lower tariff plans
PORT003456,SIM065749,2020-10-16 16:47:09,2020-10-18 12:28:39,MTNL,Better data speed
PORT003457,SIM034217,2021-07-21 06:27:58,2021-07-27 04:26:19,MTNL,Attractive offers from new operator
PORT003458,SIM015521,2021-09-02 17:41:17,2021-09-08 13:49:43,Reliance,Friend recommendation
PORT003459,SIM045162,2020-02-24 10:54:20,2020-02-26 13:15:25,Idea,Poor signal strength
PORT003460,SIM028354,2022-08-18 18:28:45,2022-08-24 00:50:40,Airtel,Friend recommendation
PORT003461,SIM055666,2023-11-24 06:47:21,,Vi,Attractive offers from new operator
PORT003462,SIM016076,2020-05-05 08:43:25,,Vi,Attractive offers from new operator
PORT003463,SIM013812,2024-12-29 19:00:35,,Vi,Relocation to another city
PORT003464,SIM056060,2022-08-25 00:01:16,2022-08-29 16:00:07,Idea,Better data speed
PORT003465,SIM021828,2023-10-29 18:15:58,2023-10-30 21:12:57,Jio,Poor signal strength
PORT003466,SIM016121,2019-08-09 02:34:27,2019-08-15 12:47:56,MTNL,Better customer service
PORT003467,SIM030255,2020-08-15 20:44:04,2020-08-21 15:45:22,BSNL,Better network coverage
PORT003468,SIM014302,2018-12-15 13:15:51,2018-12-19 15:30:50,Tata Docomo,Poor signal strength
PORT003469,SIM054157,2020-10-25 12:27:50,2020-10-29 21:49:33,Jio,Poor signal strength
PORT003470,SIM019226,2023-03-29 10:41:49,,MTNL,Better customer service
PORT003471,SIM002361,2019-10-12 20:58:00,2019-10-14 04:50:52,Tata Docomo,Better customer service
PORT003472,SIM037532,2018-10-16 09:10:13,2018-10-22 23:28:02,MTNL,Friend recommendation
PORT003473,SIM014698,2024-06-12 14:14:08,2024-06-14 17:20:03,MTNL,Friend recommendation
PORT003474,SIM018809,2021-07-03 15:42:48,2021-07-05 12:56:46,Aircel,Relocation to another city
PORT003475,SIM001438,2024-10-10 17:00:58,2024-10-16 16:11:15,Reliance,Poor signal strength
PORT003476,SIM069619,2024-06-26 14:46:48,2024-06-28 09:46:37,Aircel,Better network coverage
PORT003477,SIM021644,2021-05-06 18:33:47,2021-05-11 02:14:58,Jio,Attractive offers from new operator
PORT003478,SIM035188,2023-08-30 07:23:46,,Airtel,Better customer service
PORT003479,SIM059922,2019-08-08 03:28:20,2019-08-09 22:29:14,Aircel,Poor signal strength
PORT003480,SIM043676,2021-08-03 05:45:28,2021-08-05 08:38:11,Reliance,Poor signal strength
PORT003481,SIM019830,2020-08-19 15:40:38,2020-08-21 04:42:03,Airtel,Poor signal strength
PORT003482,SIM014015,2024-12-23 03:35:56,2024-12-27 17:48:49,Aircel,Attractive offers from new operator
PORT003483,SIM057257,2024-05-12 23:20:27,2024-05-14 14:30:52,Airtel,Attractive offers from new operator
PORT003484,SIM059337,2023-11-24 10:06:26,2023-11-25 21:42:08,Vi,Better data speed
PORT003485,SIM014629,2021-07-27 10:00:26,2021-08-02 02:03:00,Vi,Poor signal strength
PORT003486,SIM020825,2022-02-17 00:42:47,,Idea,Better customer service
PORT003487,SIM014071,2020-09-15 16:50:03,2020-09-22 00:03:34,Airtel,Better data speed
PORT003488,SIM003247,2024-05-11 08:29:20,,Jio,Poor signal strength
PORT003489,SIM040879,2021-01-19 06:49:49,,Aircel,Lower tariff plans
PORT003490,SIM058989,2019-04-28 14:28:29,2019-05-03 18:19:08,Jio,Network quality issues
PORT003491,SIM025255,2019-09-22 08:30:23,2019-09-28 17:35:57,Reliance,Attractive offers from new operator
PORT003492,SIM054356,2019-12-16 17:53:01,,Idea,Lower tariff plans
PORT003493,SIM032441,2021-01-24 02:59:23,2021-01-28 09:06:07,Tata Docomo,Lower tariff plans
PORT003494,SIM033043,2024-04-27 11:29:09,2024-05-03 07:05:16,Reliance,Attractive offers from new operator
PORT003495,SIM020457,2019-03-23 05:50:50,2019-03-24 06:45:36,Airtel,Better data speed
PORT003496,SIM018701,2021-07-15 21:16:21,2021-07-17 21:22:26,MTNL,Network quality issues
PORT003497,SIM063884,2020-12-22 12:06:10,2020-12-23 20:47:12,Idea,Better customer service
PORT003498,SIM015514,2024-07-31 17:24:13,2024-08-06 09:33:07,Aircel,Attractive offers from new operator
PORT003499,SIM061890,2024-10-30 03:32:10,2024-11-05 20:22:53,MTNL,Better network coverage
PORT003500,SIM037227,2024-12-30 18:29:53,,Tata Docomo,Attractive offers from new operator
PORT003501,SIM043858,2022-07-08 07:29:24,2022-07-11 19:41:52,Airtel,Better network coverage
PORT003502,SIM040722,2024-08-26 01:02:20,2024-09-01 12:06:03,Airtel,Better data speed
PORT003503,SIM062903,2020-09-30 05:43:48,2020-10-01 07:14:22,Jio,Better network coverage
PORT003504,SIM030036,2024-06-08 15:15:12,2024-06-15 12:55:35,Airtel,Better network coverage
PORT003505,SIM030121,2020-10-10 17:30:41,2020-10-14 22:05:18,Vi,Friend recommendation
PORT003506,SIM039268,2022-11-02 02:51:51,,Reliance,Network quality issues
